,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
2335,0.0,0.0,0.0,0.0,0.15843096,0.0,0.19499244,1.9086523,3.1117399,1.2140646,4.699994,0.0,2.5508,1.0768181,0.0,2.238158,0.0,0.0,0.0,1.2287006,0.0,0.0,0.0,1.4484158,1.8510232,0.0,4.446016,0.0,0.0,2.1366003,0.6004207,0.0,1.6646363,0.0,0.0,0.0,0.0,0.0,0.0,3.475364,0.30957937,2.7498562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.697277,0.0,0.0,0.0,1.2468593,0.0,0.0,0.0,0.0,3.4956355,0.0,1.9504539,3.7783527,0.0,0.41111058,1.3133745,0.0,0.0,0.0,0.27892107,0.0,0.0,0.0,1.7146641,0.0,0.0,0.0,0.0,0.0,1.2094818,0.0,0.0,0.0,0.0,2.3964815,0.0,0.0,0.0,0.0,0.0,4.2551975,0.0,0.0,0.0,2.6528347,0.0,0.0,0.0,0.0,0.87741965,0.0,0.0,0.0,5.031945,0.0,0.0,0.0,0.0,4.1661906,0.0,0.0,5.248174,1.6768348,0.23400635,0.0,0.0,0.0,0.0,0.0,1.8194621,2.3454494,0.0,0.0,0.0,0.6839779,0.0,0.0,0.23326662
2337,0.0,0.0,0.0,0.0,0.2532105,0.0,0.4430051,1.4156039,2.6126664,0.0,4.005729,0.0,2.320042,1.8208574,0.0,1.3282791,0.0,0.0,0.0,1.4909862,0.0,0.0,0.0,0.7231171,0.4793512,0.0,4.7187376,0.0,0.0,2.6233575,1.4490533,0.0,0.96151865,0.0,0.0,0.0,0.0,0.0,0.0,3.5325162,1.069631,3.5702853,1.3774694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94828886,0.0,0.0,0.0,1.9481517,0.0,0.0,0.0,0.0,3.2404015,0.0,0.87848586,3.3753524,0.0,0.0,1.8651283,0.0,0.0,0.0,0.52206504,0.0,0.0,0.0,1.1028888,0.0,0.0,0.0,0.0,0.0,0.6108778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.10561,0.0,0.0,0.0,1.976418,0.0,0.0,0.0,0.0,0.89545417,0.0,0.0,0.0,4.6040688,0.0,0.0,0.0,0.0,3.8894734,0.0,0.0,4.8253264,2.4450567,0.7769849,0.0,0.0,0.0,0.0,0.0,1.1589121,2.5880399,1.6083696,0.0,0.0,0.31145033,0.0,0.0,0.6953435
2350,0.0,0.0,0.0,0.0,0.4571669,0.0,0.0,1.4247262,2.4714658,0.0,3.994015,0.0,2.7681105,1.5501347,0.0,1.3916063,0.0,0.0,0.0,1.7484725,0.0,0.0,0.0,0.9487443,1.2234023,0.0,4.3787594,0.0,0.0,2.4756744,0.0,0.0,1.0427424,0.0,0.0,0.0,0.0,0.0,0.0,4.076711,0.57932675,3.1231418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4186921,0.0,0.0,0.0,2.2912529,0.0,0.0,0.0,0.0,3.737551,0.0,1.1131521,3.5795586,0.0,0.036637366,1.6177497,0.0,0.0,0.0,0.7037252,0.0,0.0,0.0,1.2877531,0.0,0.0,0.0,0.0,0.0,0.7418367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5883894,0.0,0.0,0.0,2.9769998,0.0,0.0,0.0,0.0,0.7351328,0.0,0.0,0.0,5.3875437,0.0,0.0,0.0,0.0,4.004535,0.0,0.0,4.6317053,1.9083637,0.0,0.0,0.0,0.0,0.0,0.0,1.5415738,2.6732664,0.8118594,0.0,0.0,0.522071,0.0,0.0,0.32703972
2352,0.0,0.0,0.0,0.0,0.29028448,0.0,0.47566584,1.4201509,2.543873,0.0,4.059009,0.0,2.2509904,1.7450501,0.0,1.0620377,0.0,0.0,0.0,1.4214174,0.0,0.0,0.0,0.8358562,0.7521515,0.0,4.6634536,0.0,0.0,2.5881283,1.4125359,0.0,0.93576187,0.0,0.0,0.0,0.0,0.0,0.0,3.5573628,1.0616107,3.6353793,1.4384538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8947346,0.0,0.0,0.0,1.954509,0.0,0.0,0.0,0.0,3.149801,0.0,0.76402134,3.497168,0.0,0.0,1.7755818,0.0,0.0,0.0,0.6373975,0.0,0.0,0.0,1.1838856,0.0,0.0,0.0,0.0,0.0,0.64332056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1926694,0.0,0.0,0.0,2.1439614,0.0,0.0,0.0,0.0,0.7917427,0.0,0.0,0.0,4.57345,0.0,0.0,0.0,0.0,3.9596694,0.0,0.0,4.7506995,2.4773002,0.7733951,0.0,0.0,0.0,0.0,0.0,1.2693931,2.6645083,1.622728,0.0,0.0,0.3553532,0.0,0.0,0.58417815
2353,0.0,0.0,0.0,0.0,0.23918423,0.0,0.06622127,1.0415817,2.2458332,1.0922018,3.8327906,0.0,1.090351,1.0450569,0.0,1.5091045,0.0,0.0,0.0,0.7325972,0.0,0.0,0.0,0.8019168,1.3038659,0.0,4.6499004,0.0,0.0,1.5355724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.930071,1.3488775,3.1624196,1.0543972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5353377,0.0,0.0,0.0,1.194972,0.0,0.0,0.0,0.0,3.7935574,0.0,0.61039275,4.1569667,0.0,2.0429611,2.8719301,0.0,0.0,0.0,2.4548833,0.0,0.0,0.0,1.4813582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.293715,0.0,0.0,0.0,1.8939867,0.0,0.0,0.0,0.0,0.048175804,0.0,0.0,0.0,4.358029,0.0,0.0,0.0,0.0,4.0813646,0.0,0.0,4.980437,2.728089,0.85791165,0.0,0.0,0.0,0.0,0.0,0.0,3.4777763,1.9267896,0.0,0.0,0.0,0.0,0.0,0.0
2355,0.0,0.0,0.0,0.0,0.2697248,0.0,0.4103273,1.3687341,2.5058763,0.0,4.0434036,0.0,2.3066683,1.7199707,0.0,1.1061504,0.0,0.0,0.0,1.538957,0.0,0.0,0.0,0.74177057,0.3695037,0.0,4.6083946,0.0,0.0,2.6390517,1.3486087,0.0,0.7813517,0.0,0.0,0.0,0.0,0.0,0.0,3.4768484,1.0289012,3.576476,1.5153685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.065039,0.0,0.0,0.0,2.0775414,0.0,0.0,0.0,0.0,3.2281604,0.0,0.7779754,3.4677305,0.0,0.0,1.8911146,0.0,0.0,0.0,0.64704263,0.0,0.0,0.0,1.0194702,0.0,0.0,0.0,0.0,0.0,0.60383505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.146243,0.0,0.0,0.0,2.0296595,0.0,0.0,0.0,0.0,0.78882796,0.0,0.0,0.0,4.5644493,0.0,0.0,0.0,0.0,3.8609262,0.0,0.0,4.697082,2.2881992,0.7491562,0.0,0.0,0.0,0.0,0.0,1.0948815,2.5238464,1.75541,0.0,0.0,0.2929113,0.0,0.0,0.7484653
2368,0.0,0.0,0.0,0.0,0.1700683,0.0,0.24910425,1.8825665,3.1762135,1.1929827,4.6991787,0.0,2.5877843,1.2175013,0.0,2.4383206,0.0,0.0,0.0,1.4581664,0.0,0.0,0.0,1.1271416,1.4716145,0.0,4.528898,0.0,0.0,2.2056777,0.6849493,0.0,1.6244018,0.0,0.0,0.0,0.0,0.0,0.0,3.4366753,0.30661958,2.6865444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8700825,0.0,0.0,0.0,1.327091,0.0,0.0,0.0,0.0,3.742788,0.0,2.096709,3.5688899,0.0,0.48468295,1.4807523,0.0,0.0,0.0,0.12728179,0.0,0.0,0.0,1.5354568,0.0,0.0,0.0,0.0,0.0,1.1237862,0.0,0.0,0.0,0.0,2.2522266,0.0,0.0,0.0,0.0,0.0,4.2844877,0.0,0.0,0.0,2.3893747,0.0,0.0,0.0,0.0,1.0601286,0.0,0.0,0.0,5.0646806,0.0,0.0,0.0,0.0,4.0394983,0.0,0.0,5.305135,1.5570945,0.2362693,0.0,0.0,0.0,0.0,0.0,1.619066,2.1374416,0.0,0.0,0.0,0.5753631,0.0,0.0,0.3548426
2370,0.0,0.0,0.0,0.0,0.40813646,0.0,0.0,1.4211854,2.5488322,0.0,3.833484,0.0,2.7840383,1.5755595,0.0,1.7622004,0.0,0.0,0.0,1.7711554,0.0,0.0,0.0,0.81828344,0.8406964,0.0,4.414633,0.0,0.0,2.3325531,0.0,0.0,0.872722,0.0,0.0,0.0,0.0,0.0,0.0,3.8912442,0.5880367,3.0432968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49480668,0.0,0.0,0.0,2.178713,0.0,0.0,0.0,0.0,3.7590957,0.0,1.2034029,3.5404043,0.0,0.31482083,1.8752239,0.0,0.0,0.0,0.71095395,0.0,0.0,0.0,1.1917806,0.0,0.0,0.0,0.0,0.0,0.7256925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.499449,0.0,0.0,0.0,2.7107828,0.0,0.0,0.0,0.0,0.78689086,0.0,0.0,0.0,5.218871,0.0,0.0,0.0,0.0,3.8935578,0.0,0.0,4.677811,2.0002372,0.0,0.0,0.0,0.0,0.0,0.0,1.2055389,2.695727,0.914202,0.0,0.0,0.49360546,0.0,0.0,0.39375216
2375,0.0,0.0,0.0,0.0,0.5352483,0.0,0.0,1.4690003,2.4583557,0.0,4.125243,0.0,2.8998306,1.3745779,0.0,1.3547231,0.0,0.0,0.0,1.817658,0.0,0.0,0.0,1.1416806,1.4997486,0.0,4.2151637,0.0,0.0,2.4033258,0.0,0.0,0.9985565,0.0,0.0,0.0,0.0,0.0,0.0,4.1989985,0.41813186,2.983357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33331403,0.0,0.0,0.0,2.376913,0.0,0.0,0.0,0.0,3.8340693,0.0,1.2130439,3.8194327,0.0,0.19999218,1.5799204,0.0,0.0,0.0,0.7660477,0.0,0.0,0.0,1.3941058,0.0,0.0,0.0,0.0,0.0,0.78322345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4661837,0.0,0.0,0.0,3.2851722,0.0,0.0,0.0,0.0,0.65442526,0.0,0.0,0.0,5.6622844,0.0,0.0,0.0,0.0,4.0769815,0.0,0.0,4.580472,1.7846081,0.0,0.0,0.0,0.0,0.0,0.0,1.7203254,2.7505193,0.59947234,0.0,0.0,0.62629163,0.0,0.0,0.24598566
2377,0.0,0.0,0.0,0.0,0.0,0.0,0.88168937,1.7833767,3.2062094,1.0890265,4.679565,0.0,2.0697424,1.5607756,0.0,2.3579807,0.0,0.0,0.0,1.1405576,0.0,0.0,0.0,0.82456607,0.5500284,0.0,5.097495,0.0,0.0,2.4875698,2.7902837,0.0,1.3250751,0.0,0.0,0.0,0.0,0.0,0.0,2.8189251,0.85610354,3.1958175,1.4842505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4850506,0.0,0.0,0.0,1.0461149,0.0,0.0,0.0,0.0,3.2063434,0.0,1.4534979,3.3220236,0.0,0.0,1.5960168,0.0,0.0,0.0,0.0056454046,0.0,0.0,0.0,1.2340889,0.0,0.0,0.0,0.0,0.0,0.97867906,0.0,0.0,0.0,0.0,2.2850106,0.0,0.0,0.0,0.0,0.0,4.901438,0.0,0.0,0.0,1.2955703,0.0,0.0,0.0,0.0,1.3351216,0.0,0.0,0.0,4.0172925,0.0,0.0,0.0,0.0,3.9221106,0.0,0.0,5.5807867,2.2187235,1.2921748,0.0,0.0,0.0,0.0,0.0,0.99481314,2.0269074,1.1570477,0.0,0.0,0.3049888,0.0,0.0,0.69505805
2383,0.0,0.0,0.0,0.0,0.0,0.0,0.61435896,2.021392,2.745753,1.5622337,5.0271797,0.0,1.2664741,0.7866317,0.07373784,0.0,0.0,0.0,0.0,0.6185864,0.0,0.0,0.0,2.6704493,2.943043,0.0,3.7496648,0.0,0.0,0.8024034,1.4543781,0.0,0.7368454,0.0,0.0,0.0,0.0,0.0,0.0,2.723733,0.6554028,4.274234,2.7279193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6734409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7974944,0.0,0.69106716,4.9101505,0.0,0.037549235,1.1310883,0.0,0.0,0.0,1.1833742,0.4024711,0.0,0.0,1.6353092,0.0,0.0,0.0,0.0,0.0,1.405674,0.0,0.0,0.0,0.0,4.631053,0.0,0.0,0.0,0.0,0.0,6.1930075,0.0,0.0,0.0,2.652273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.267865,0.0,0.0,0.0,0.0,4.7797623,0.0,0.0,4.5379667,2.2947288,0.73973083,0.0,0.0,0.0,0.0,0.0,2.20887,2.713715,1.5237018,0.0,0.0,1.6365808,0.0,0.0,1.2670431
2385,0.0,0.0,0.0,0.0,0.41294378,0.0,0.0,1.4187284,2.5202615,0.0,3.9932377,0.0,2.6297085,1.3861215,0.0,1.3966495,0.0,0.0,0.0,1.7369609,0.0,0.0,0.0,0.9841724,1.1660032,0.0,4.364582,0.0,0.0,2.280095,0.0,0.0,0.8699037,0.0,0.0,0.0,0.0,0.0,0.0,3.958837,0.5069143,3.056884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5668934,0.0,0.0,0.0,2.1556027,0.0,0.0,0.0,0.0,3.8770654,0.0,1.2142339,3.6115782,0.0,0.40439093,1.7665104,0.0,0.0,0.0,0.808789,0.0,0.0,0.0,1.2554,0.0,0.0,0.0,0.0,0.0,0.7357212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6102734,0.0,0.0,0.0,2.799459,0.0,0.0,0.0,0.0,0.6582923,0.0,0.0,0.0,5.355048,0.0,0.0,0.0,0.0,3.9482794,0.0,0.0,4.609348,1.9052502,0.0,0.0,0.0,0.0,0.0,0.0,1.3825505,2.7109225,0.8621341,0.0,0.0,0.5305847,0.0,0.0,0.33144692
2396,0.0,0.0,0.0,0.0,0.2693381,0.0,0.45935687,1.4585501,2.5660024,0.0,4.001908,0.0,2.2154877,1.6780032,0.0,1.1875144,0.0,0.0,0.0,1.2774009,0.0,0.0,0.0,0.7886186,0.67698544,0.0,4.722182,0.0,0.0,2.5687482,1.4061763,0.0,0.8804628,0.0,0.0,0.0,0.0,0.0,0.0,3.4721966,1.0569184,3.6025915,1.3858167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8935062,0.0,0.0,0.0,1.931209,0.0,0.0,0.0,0.0,3.0645585,0.0,0.7986953,3.5471156,0.0,0.0,1.84146,0.0,0.0,0.0,0.736578,0.0,0.0,0.0,1.2347091,0.0,0.0,0.0,0.0,0.0,0.6599281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.141981,0.0,0.0,0.0,2.0643241,0.0,0.0,0.0,0.0,0.7628646,0.0,0.0,0.0,4.388108,0.0,0.0,0.0,0.0,3.979842,0.0,0.0,4.729551,2.5459194,0.8108484,0.0,0.0,0.0,0.0,0.0,1.1688871,2.7229195,1.635328,0.0,0.0,0.24171364,0.0,0.0,0.49194428
2402,0.0,0.0,0.0,0.0,0.60145235,0.0,0.0,1.4941986,2.3750613,0.0,4.1992335,0.0,2.9224494,1.2292204,0.0,1.0182819,0.0,0.0,0.0,1.7559792,0.0,0.0,0.0,1.4546405,1.9842309,0.0,3.99664,0.0,0.0,2.252118,0.0,0.0,1.0635185,0.0,0.0,0.0,0.0,0.0,0.0,4.270672,0.34753892,2.9880254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16773483,0.0,0.0,0.0,2.352371,0.0,0.0,0.0,0.0,3.647821,0.0,1.1645374,3.9217155,0.0,0.14962149,1.3678474,0.0,0.0,0.0,0.8522116,0.0,0.0,0.0,1.5207994,0.0,0.0,0.0,0.0,0.0,0.83974487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3375826,0.0,0.0,0.0,3.6417434,0.0,0.0,0.0,0.0,0.49502096,0.0,0.0,0.0,5.7030044,0.0,0.0,0.0,0.0,4.1447835,0.0,0.0,4.386754,1.7982205,0.0,0.0,0.0,0.0,0.0,0.0,2.0298634,2.8335776,0.42933172,0.0,0.0,0.7865546,0.0,0.0,0.107125245
2404,0.0,0.0,0.0,0.0,0.0,0.0,0.93048376,1.7997881,3.2741015,1.3362933,4.686361,0.0,1.8700052,1.4407029,0.0,2.317309,0.0,0.0,0.0,1.0684617,0.0,0.0,0.0,0.8507207,0.6366241,0.0,5.115491,0.0,0.0,2.3233304,2.7944283,0.0,1.3039968,0.0,0.0,0.0,0.0,0.0,0.0,2.7819705,0.8280715,3.237253,1.4862798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5727938,0.0,0.0,0.0,0.88488406,0.0,0.0,0.0,0.0,3.3177042,0.0,1.5044656,3.2980373,0.0,0.015384167,1.6219265,0.0,0.0,0.0,0.11604769,0.0,0.0,0.0,1.2216784,0.0,0.0,0.0,0.0,0.0,0.94074893,0.0,0.0,0.0,0.0,2.5850987,0.0,0.0,0.0,0.0,0.0,4.9719167,0.0,0.0,0.0,1.1880822,0.0,0.0,0.0,0.0,1.2912929,0.0,0.0,0.0,3.985061,0.0,0.0,0.0,0.0,3.9041004,0.0,0.0,5.6023426,2.2044048,1.3464724,0.0,0.0,0.0,0.0,0.0,0.88624185,2.0657794,1.1501894,0.0,0.0,0.25205407,0.0,0.0,0.67571807
2406,0.0,0.0,0.0,0.0,0.0,0.0,0.8235504,2.1294823,2.9472096,1.9162064,4.801803,0.0,1.1190804,1.0236977,0.17427799,0.0,0.0,0.0,0.0,0.66263586,0.0,0.0,0.0,2.3184803,2.4553149,0.0,4.0903573,0.0,0.0,0.6942425,1.6985245,0.0,0.6770158,0.0,0.0,0.0,0.0,0.0,0.0,2.6504078,0.9925362,4.43934,2.8609245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7537569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73077,0.0,0.9115261,4.587265,0.0,0.3313793,1.5570202,0.0,0.0,0.0,0.9640871,0.5279461,0.0,0.0,1.5646169,0.0,0.0,0.0,0.0,0.0,1.2872047,0.0,0.0,0.0,0.0,4.8947268,0.0,0.0,0.0,0.0,0.0,6.327344,0.0,0.0,0.0,2.1663303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.991865,0.0,0.0,0.0,0.0,4.698261,0.0,0.0,4.731671,2.792725,0.97623557,0.0,0.0,0.0,0.0,0.0,1.7059001,2.7894945,1.7578862,0.0,0.0,1.3079684,0.0,0.0,1.2450567
2408,0.0,0.0,0.0,0.0,0.42398676,0.0,0.32548806,1.4202149,2.333237,0.0,4.3491783,0.0,1.9325026,1.0656546,0.0,0.0,0.0,0.0,0.0,0.94374263,0.0,0.0,0.0,1.5581962,2.0903947,0.0,4.2559853,0.0,0.0,2.2835977,0.803638,0.0,0.7956837,0.0,0.0,0.0,0.0,0.0,0.0,3.669828,0.7060864,3.605362,1.2637126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70572996,0.0,0.0,0.0,1.9655198,0.0,0.0,0.0,0.0,2.94129,0.0,0.4881857,4.1374073,0.0,0.0,1.186912,0.0,0.0,0.0,1.4342499,0.0,0.0,0.0,1.5882491,0.0,0.0,0.0,0.0,0.0,0.7861263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17771,0.0,0.0,0.0,3.073446,0.0,0.0,0.0,0.0,0.18512672,0.0,0.0,0.0,4.6593876,0.0,0.0,0.0,0.0,4.3531823,0.0,0.0,4.3943396,2.1668851,0.56744146,0.0,0.0,0.0,0.0,0.0,1.8627678,2.9515228,1.3431743,0.0,0.0,0.45011798,0.0,0.0,0.028886467
2409,0.0,0.0,0.0,0.0,0.46887106,0.0,0.0,1.4368813,2.5001404,0.0,4.002219,0.0,2.6382892,1.3457606,0.0,1.3506695,0.0,0.0,0.0,1.655297,0.0,0.0,0.0,1.0332956,1.3021878,0.0,4.3634834,0.0,0.0,2.347476,0.0,0.0,0.87315917,0.0,0.0,0.0,0.0,0.0,0.0,4.0132537,0.45918882,3.0787494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45555356,0.0,0.0,0.0,2.210022,0.0,0.0,0.0,0.0,3.7830026,0.0,1.1264645,3.7499783,0.0,0.34842736,1.6611346,0.0,0.0,0.0,0.9226744,0.0,0.0,0.0,1.3399689,0.0,0.0,0.0,0.0,0.0,0.7349211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6136355,0.0,0.0,0.0,2.9919388,0.0,0.0,0.0,0.0,0.63976693,0.0,0.0,0.0,5.3420587,0.0,0.0,0.0,0.0,4.0643597,0.0,0.0,4.5900273,1.8997358,0.0,0.0,0.0,0.0,0.0,0.0,1.4498923,2.7734883,0.78851604,0.0,0.0,0.45225695,0.0,0.0,0.20106292
2411,0.0,0.0,0.0,0.0,0.2848985,0.0,0.46691787,1.4123442,2.5062318,0.0,3.9867365,0.0,2.2407439,1.7068076,0.0,1.2164915,0.0,0.0,0.0,1.2241424,0.0,0.0,0.0,0.8417172,0.6320687,0.0,4.766815,0.0,0.0,2.623034,1.4963511,0.0,0.823552,0.0,0.0,0.0,0.0,0.0,0.0,3.4394095,1.1149865,3.5937753,1.4671365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8676928,0.0,0.0,0.0,1.9180523,0.0,0.0,0.0,0.0,3.0412147,0.0,0.73203367,3.6113188,0.0,0.0,1.8757405,0.0,0.0,0.0,0.71842694,0.0,0.0,0.0,1.2146924,0.0,0.0,0.0,0.0,0.0,0.63463414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1942186,0.0,0.0,0.0,2.0491805,0.0,0.0,0.0,0.0,0.77409065,0.0,0.0,0.0,4.34807,0.0,0.0,0.0,0.0,4.0503244,0.0,0.0,4.787091,2.547641,0.83483595,0.0,0.0,0.0,0.0,0.0,1.1225709,2.7443128,1.7185096,0.0,0.0,0.23378187,0.0,0.0,0.49815962
2412,0.0,0.0,0.0,0.0,0.47250247,0.0,0.0,1.4735682,2.5681539,0.0,4.135296,0.0,2.8538084,1.3966975,0.0,1.3834193,0.0,0.0,0.0,1.8899287,0.0,0.0,0.0,1.0040879,1.139546,0.0,4.3022428,0.0,0.0,2.388099,0.0,0.0,0.9698448,0.0,0.0,0.0,0.0,0.0,0.0,4.088159,0.3905228,3.1075454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.578596,0.0,0.0,0.0,2.3751435,0.0,0.0,0.0,0.0,3.8967102,0.0,1.2706648,3.609835,0.0,0.26676998,1.6381339,0.0,0.0,0.0,0.74134505,0.0,0.0,0.0,1.2300189,0.0,0.0,0.0,0.0,0.0,0.8331775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.555315,0.0,0.0,0.0,3.0473378,0.0,0.0,0.0,0.0,0.6922442,0.0,0.0,0.0,5.52273,0.0,0.0,0.0,0.0,3.936775,0.0,0.0,4.5884542,1.7290162,0.0,0.0,0.0,0.0,0.0,0.0,1.602512,2.598489,0.7362608,0.0,0.0,0.55191606,0.0,0.0,0.39569277
2414,0.0,0.0,0.0,0.0,0.24127358,0.0,0.42397103,1.387527,2.566499,0.0,3.9801939,0.0,2.255842,1.727324,0.0,1.1919602,0.0,0.0,0.0,1.514241,0.0,0.0,0.0,0.6934268,0.34775576,0.0,4.6876054,0.0,0.0,2.5473533,1.3591973,0.0,0.80440277,0.0,0.0,0.0,0.0,0.0,0.0,3.4547265,1.0199755,3.6074553,1.4595026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0668098,0.0,0.0,0.0,1.9717988,0.0,0.0,0.0,0.0,3.2791884,0.0,0.8382813,3.3344631,0.0,0.0,1.9713962,0.0,0.0,0.0,0.64510417,0.0,0.0,0.0,0.9945394,0.0,0.0,0.0,0.0,0.0,0.5994712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1419234,0.0,0.0,0.0,1.9152083,0.0,0.0,0.0,0.0,0.7989274,0.0,0.0,0.0,4.5413003,0.0,0.0,0.0,0.0,3.8056927,0.0,0.0,4.711423,2.3635545,0.7688962,0.0,0.0,0.0,0.0,0.0,1.0515853,2.563034,1.6964316,0.0,0.0,0.2843049,0.0,0.0,0.7765781
2415,0.0,0.0,0.0,0.0,0.06031055,0.0,0.65683997,1.7676958,2.9429944,0.7844954,4.892067,0.0,1.7015792,0.75392663,0.0,1.0020776,0.0,0.0,0.0,0.5516831,0.0,0.0,0.0,1.7737168,2.0940368,0.0,4.566328,0.0,0.0,2.034122,1.8618903,0.0,1.1962553,0.0,0.0,0.0,0.0,0.0,0.0,2.9468496,0.39232343,3.1914227,1.1649995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0646476,0.0,0.0,0.0,1.0531158,0.0,0.0,0.0,0.0,2.976862,0.0,1.0056883,4.1574154,0.0,0.09867445,1.0189875,0.0,0.0,0.0,1.070073,0.0,0.0,0.0,1.8192292,0.0,0.0,0.0,0.0,0.0,1.1867425,0.0,0.0,0.0,0.0,2.1787999,0.0,0.0,0.0,0.0,0.0,4.9295187,0.0,0.0,0.0,2.441629,0.0,0.0,0.0,0.0,0.5296988,0.0,0.0,0.0,4.0805254,0.0,0.0,0.0,0.0,4.39328,0.0,0.0,5.1541324,1.8865292,0.9861031,0.0,0.0,0.0,0.0,0.0,1.7575294,2.5827482,0.7590857,0.0,0.0,0.5865788,0.0,0.0,0.06465606
2417,0.0,0.0,0.0,0.0,0.6590877,0.0,0.0,1.3767265,2.200126,0.0,4.3085513,0.0,2.5516376,0.74347043,0.0,0.21447799,0.0,0.0,0.0,1.3081222,0.0,0.0,0.0,1.8568357,2.7555366,0.0,3.8258345,0.0,0.0,2.1104465,0.0,0.0,0.8703927,0.0,0.0,0.0,0.0,0.0,0.0,4.2277822,0.102034286,2.9212584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11672978,0.0,0.0,0.0,2.4868262,0.0,0.0,0.0,0.0,3.629969,0.0,0.87349254,4.346745,0.0,0.39721102,1.1361738,0.0,0.0,0.0,1.5058951,0.0,0.0,0.0,1.7445141,0.0,0.0,0.0,0.0,0.0,0.7888912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46771,0.0,0.0,0.0,4.052511,0.0,0.0,0.0,0.0,0.06221833,0.0,0.0,0.0,5.722953,0.0,0.0,0.0,0.0,4.365547,0.0,0.0,4.2763577,1.6246341,0.0,0.0,0.0,0.0,0.0,0.0,2.19077,3.070256,0.35462332,0.0,0.0,0.8186605,0.0,0.0,0.0
